PC1,PC2,cluster
-4.707466365376058,-0.041920279726220804,1
0.8861790815780591,2.05772442981919,0
1.6410796054960837,-2.862773429556683,0
4.298253368951337,1.6481550772703735,0
-0.8273057866936677,1.0331806066120854,1
-4.383518375140668,-1.0167436245440125,1
-4.312276080854565,3.4698166181107597,1
-2.961300199094703,-0.07612161263832651,1
0.09164851906283475,0.9779737653899916,1
-6.772380781634304,2.4646099388368037,1
-0.5197227567630268,-0.7319423213494136,1
3.44860265901509,-0.3391454812420774,0
-4.026189801276309,1.0962735176692162,1
0.5994081099541696,-1.0181546493619447,0
-1.3828097895132752,-1.6762000970102846,1
6.847767530366387,-4.702650091569615,0
2.7645068930256014,-1.3572451910278516,0
6.13195356491201,-2.6879399775130763,0
0.2999830199086634,2.1744855004981596,0
-1.1628994695517605,1.9704238120857456,1
-0.6975226345462306,-0.17193182356177714,1
-2.4478322840226365,2.5677018758584818,1
-5.656538599687682,1.694765423437458,1
-2.4701720929811692,0.4954884856041185,1
-0.7875914708757891,1.2978278896764135,1
-2.390454663053211,-2.3102337349810096,1
-4.344305330933532,1.1290027497855777,1
0.36810852563121144,-0.14336666927362113,0
-3.7167545439486025,-1.0924900601372518,1
1.519357855569579,0.6937904824397033,0
-1.4691950612895106,-2.8877172980295946,1
-0.8480963892650553,-1.7675676387361214,1
2.1073656764024706,-2.5263027967168252,0
-2.9145578691395255,-1.4004001492283442,1
3.8437661636349376,2.5265484102974924,0
-2.3775038918355866,-0.3935524897589499,1
0.3015524678292621,0.3476996303111901,0
3.250541799573382,3.8131902237195465,0
3.4681509355156637,0.08600881511655108,0
5.69325249468522,0.155609200614258,0
-3.081005805397762,-0.4863626785782697,1
2.730013727520687,-0.632733027689925,0
-3.3009300516810973,-0.5937632510609898,1
4.740547524910181,5.7171994373717725,0
1.4113067164872326,-0.35746078745635346,0
-0.9376215254842696,2.1361242328287835,1
5.653029277393431,-4.626992183973928,0
0.7427862646857283,-6.942484225990755,0
1.9117452273033184,-3.318814572892714,0
-4.566922075411618,0.11908609362122723,1
-2.1512739773350797,0.5118199324147665,1
1.7889067233992058,0.14071712330002814,0
1.4915984321204416,-2.335645170951071,0
-3.7775730613259304,-1.8363268857649975,1
-2.121307531578179,-2.1612505293567055,1
0.5221131457854304,-0.4424998182594552,0
-4.662385202501317,0.950609910023085,1
1.4171168283790987,-2.570853540019109,0
-0.2052609872599945,-2.7285020304528307,1
-6.69751300318694,1.4786306017519981,1
